64;Artículo;Investigativa;EFL students' perceptions about a web-based english reading comprehension course;Érica Gómez Flórez;PROFILE: Issues in Teachers' Professional Development, vol. 14. no. 2. ISSN: 16570790;2012;Inglés;Marín, N., Gómez, E., & Pineda, J. (2012). EFL Students’ Perceptions about a Web-Based English Reading Comprehension Course. PROFILE Issues in Teachers’ Professional Development, 14(2), 113–129. Retrieved from http://goo.gl/4KxglF;;Sí;Sí;
65;Artículo;Investigativa;EFL students' perceptions about a web-based english reading comprehension course;Jorge Eduardo Pineda;PROFILE: Issues in Teachers' Professional Development, vol. 14. no. 2. ISSN: 16570790;2012;Inglés;Marín, N., Gómez, E., & Pineda, J. (2012). EFL Students’ Perceptions about a Web-Based English Reading Comprehension Course. PROFILE Issues in Teachers’ Professional Development, 14(2), 113–129. Retrieved from http://goo.gl/4KxglF;;Sí;Sí;
66;Artículo;Investigativa;EFL students' perceptions about a web-based english reading comprehension course;Natalia Marín García;PROFILE: Issues in Teachers' Professional Development, vol. 14. no. 2. ISSN: 16570790;2012;Inglés;Marín, N., Gómez, E., & Pineda, J. (2012). EFL Students’ Perceptions about a Web-Based English Reading Comprehension Course. PROFILE Issues in Teachers’ Professional Development, 14(2), 113–129. Retrieved from http://goo.gl/4KxglF;;Sí;Sí;
67;Artículo;Investigativa;El cortejo en Antioquia ¿cortesía de solidaridad o distanciamiento?;David Alberto Londoño Vásquez;Lingüística y Literatura vol. 56. ISSN: 01205587-;2009;Español;"Londoño,D. (2009). El cortejo en Antioquia ¿Cortesía de solidaridad o distanciamiento?
Lingüística Y Literatura, 56, 199–211. Retrieved from http://goo.gl/xafkbn";;Sí;Sí;
68;Artículo;Investigativa; El desarrollo profesional de los docentes de inglés en ejercicio: algunas consideraciones conceptuales para Colombia;Melba Libia Cárdenas Beltrán;Folios, vol. 21. ISSN: 01234870-;2010;Español;Cárdenas, M., González, A., & Álvarez, J. (2010). El desarrollo profesional de los docentes de inglés en ejercicio: algunas consideraciones conceptuales para Colombia. Folios, 31, 49–68. Retrieved from http://goo.gl/8VuftB;;Sí;Sí;
69;Artículo;Investigativa; El desarrollo profesional de los docentes de inglés en ejercicio: algunas consideraciones conceptuales para Colombia;Adriana González Moncada;Folios, vol. 21. ISSN: 01234870-;2010;Español;Cárdenas, M., González, A., & Álvarez, J. (2010). El desarrollo profesional de los docentes de inglés en ejercicio: algunas consideraciones conceptuales para Colombia. Folios, 31, 49–68. Retrieved from http://goo.gl/8VuftB;;Sí;Sí;
70;Artículo;Investigativa; El desarrollo profesional de los docentes de inglés en ejercicio: algunas consideraciones conceptuales para Colombia;José Aldemar Álvarez Valencia;Folios, vol. 21. ISSN: 01234870-;2010;Español;Cárdenas, M., González, A., & Álvarez, J. (2010). El desarrollo profesional de los docentes de inglés en ejercicio: algunas consideraciones conceptuales para Colombia. Folios, 31, 49–68. Retrieved from http://goo.gl/8VuftB;;Sí;Sí;
71;Artículo;Investigativa;El lenguaje no verbal del buceo recreativo: análisis semiótico y terminológico;David Alberto Londoño Vásquez;Revista Interamericana de Bibliotecología, vol. 31. ISSN: 01200976-;2009;Español;Londoño, D. (2009). El lenguaje no verbal del buceo recreativo. Análisis semiótico y terminológico. Revista Interamericana de Bibliotecología, 32, 253–285. Retrieved from http://goo.gl/MtwB0U;;Sí;Sí;
72;Artículo;Investigativa;El programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia;Doris Margarita Correa Ríos;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 1. ISSN: 01233432-;2014;Español;Correa, D., Usma, J., & Montoya, J. (2014). El Programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia. Íkala, Revista de Lenguaje y Cultura, 19(1), 101–116. Retrieved from http://goo.gl/niyqU7;;Sí;Sí;
73;Artículo;Investigativa;El programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 1. ISSN: 01233432-;2014;Español;Correa, D., Usma, J., & Montoya, J. (2014). El Programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia. Íkala, Revista de Lenguaje y Cultura, 19(1), 101–116. Retrieved from http://goo.gl/niyqU7;;Sí;Sí;
74;Artículo;Investigativa;El programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia;Juan Carlos Montoya López;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 1. ISSN: 01233432-;2014;Español;Correa, D., Usma, J., & Montoya, J. (2014). El Programa nacional de bilingüismo: un estudio exploratorio en el departamento de Antioquia, Colombia. Íkala, Revista de Lenguaje y Cultura, 19(1), 101–116. Retrieved from http://goo.gl/niyqU7;;Sí;Sí;
75;Artículo;Investigativa;El uso de la plataforma educativa MOODLE en un curso de competencia lectora en inglés como lengua extranjera (ILE);Sergio Alonso Lopera Medina;Núcleo, vol. 24. ISSN: 07989784-;2012;Español;Lopera,S. (2012). El uso de la plataforma educativa MOODLE en un curso de competencia lectora en Inglés como Lengua Extranjera (ILE). Núcleo, 29, 79–103. Retrieved from http://goo.gl/Eu5JHp;;Sí;Sí;
76;Artículo;Investigativa;El valor de los insultos en un medio universitario público de Medellín;Claudia Mejía Quijano ;Entornos, vol. 24. 01247905-;2011;Español;Mejia, C., & Marmolejo, S. (2011). El valor de los insultos en un medio universitario público de Medellín. Entornos, 24, 25–37. Retrieved from http://goo.gl/Y0mX7W;Dialnet;Sí;Sí;
77;Artículo;Investigativa;El valor de los insultos en un medio universitario público de Medellín;Sandra Milena Marmolejo Sánchez;Entornos, vol. 24. 01247905-;2011;Español;Mejia, C., & Marmolejo, S. (2011). El valor de los insultos en un medio universitario público de Medellín. Entornos, 24, 25–37. Retrieved from http://goo.gl/Y0mX7W;Dialnet;Sí;Sí;
78;Artículo;Investigativa;Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés;Luz Mery Orrego Ramírez;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 24. ISSN: 01233432-;2010;Español;Orrego, L., & Díaz, A. (2010). Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés. Íkala, Revista de Lenguaje Y Cultura, 15(24), 105–142. Retrieved from http://goo.gl/h52ta0;Redalyc, Scielo;Sí;Sí;
79;Artículo;Investigativa;Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés;Ana Elsy Díaz Monsalve;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 24. ISSN: 01233432-;2010;Español;Orrego, L., & Díaz, A. (2010). Empleo de estrategias de aprendizaje de lenguas extranjeras: inglés y francés. Íkala, Revista de Lenguaje Y Cultura, 15(24), 105–142. Retrieved from http://goo.gl/h52ta0;Redalyc, Scielo;Sí;Sí;
80;Capítulo de libro;Investigativa;English and english teaching in Colombia: tensions and possibilities in the expanding circle;Adriana González Moncada;The Routledge Handbook of World Englishes, Routledge. ISBN: 9780415470391;2010;Inglés;González, A. (2010). English and English teaching in Colombia: tensions and possibilities in the expanding circle. In A. Kirkpatrick (Ed.), The Routledge Handbook of World Englishes (pp. 332–351). Routledge.;;No se sube;No;
81;Artículo;Investigativa;Objectivité et sciences humaines;Claudia Mejía Quijano;Cahiers Ferdinand de Saussure, vol. 60. ISSN: 0068516X;2007;Francés;Mejía, C. (2007). Objectivité et sciences humaines. Cahiers Ferdinand de Saussure, 60, 85–105. Retrieved from http://goo.gl/IhvVCv;;No se sube;No;
82;Artículo;Investigativa;On materials use training in EFL teacher education: some reflections;Adriana María González Moncada;Profile: Issues in Teachers' Professional Development, vol. 7. ISSN:  16570790;2006;Inglés;González, A. (2006). On Materials Use Training in EFL Teacher Education: Some Reflections. PROFILE Issues in Teachers’ Professional Development, 7, 101–115. Retrieved from http://goo.gl/WpxyI1;;Sí;Sí;
83;Artículo;Investigativa;Professional development of EFL teachers in Colombia: between colonial and local practices;Adriana María González Moncada;Íkala: Revista de Lenguaje y Cultura, vol. 12, no. 18. ISSN: 01233432-;2007;Inglés;"González, A. (2007). Professional Development of EFL Teachers in Colombia: Between Colonial and Local Practices. Íkala, Revista de Lenguaje Y Cultura, 12(18),
309–332.";;Sí;Sí;
84;Artículo;Investigativa;Promoting autonomy through project work;Claudia Patricia Mesa Villa;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 01233432-;2004;Inglés;"Mesa, C., & Frodden, C. (2004). Promoting autonomy through project work. Íkala, Revista de Lenguaje Y Cultura, 9(15), 205–230. Retrieved from
http://goo.gl/isr1n4";;Sí;Sí;
85;Artículo;Investigativa;Promoting autonomy through project work;María Cristina Frodden Armstrong;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 01233432-;2004;Inglés;"Mesa, C., & Frodden, C. (2004). Promoting autonomy through project work. Íkala, Revista de Lenguaje Y Cultura, 9(15), 205–230. Retrieved from
http://goo.gl/isr1n4";;Sí;Sí;
86;Artículo;Investigativa;Promoting teacher autonomy through educational innovation;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 8, no. 14. ISSN: 01233432-;2003;Inglés;Usma, J., & Frodden, C. (2003). Promoting teacher autonomy through educational innovation. Íkala, Revista de Lenguaje Y Cultura, 8(14), 101–132. Retrieved from http://goo.gl/fdX2pQ;;Sí;Sí;
87;Artículo;Investigativa;Promoting teacher autonomy through educational innovation;María Cristina Frodden Armstrong;;;;;;;;
88;Artículo;Investigativa;Esencia multidisciplinaria de las pruebas psicosociales, en derecho de infancia, adolescencia y familia;Ángela María Quintero Velásquez;Tendencias y Retos, vol. 15. ISSN: 01229729-;2010;Español;Quintero, Á. (2010). Esencia multidisciplinaria de las pruebas psicosociales, en derecho de infancia, adolescencia y familia. Tendencias & Retos, 15, 165–176. Retrieved from http://goo.gl/TXC8cW;;Sí;Sí;
89;Artículo;Investigativa;Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas;Clara Inés Arias Toro;Lenguaje, vol. 40, no. 1. ISSN: 01203479-;2012;Español;Arias, C., Maturana, L., & Restrepo, M. (2012). Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas. Lenguaje, 40(1), 99–126. Retrieved from http://goo.gl/bAFJCT;Dialnet;Sí;Sí;
90;Artículo;Investigativa;Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas;Liliana Maturana Patarroyo;Lenguaje, vol. 40, no. 1. ISSN: 01203479-;2012;Español;Arias, C., Maturana, L., & Restrepo, M. (2012). Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas. Lenguaje, 40(1), 99–126. Retrieved from http://goo.gl/bAFJCT;Dialnet;Sí;Sí;
91;Artículo;Investigativa;Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas;María Isabel Restrepo Marín;Lenguaje, vol. 40, no. 1. ISSN: 01203479-;2012;Español;Arias, C., Maturana, L., & Restrepo, M. (2012). Evaluación de los aprendizajes en lenguas extranjeras: hacia prácticas justas y democráticas. Lenguaje, 40(1), 99–126. Retrieved from http://goo.gl/bAFJCT;Dialnet;Sí;Sí;
92;Artículo;Investigativa;Evaluación del perfil neurofarmacológico del aceite de ulumoides dermestoides (coleoptera: tenebrionidae);Flor Ángela Tobón Marulanda;Revista Colombiana de Entomología, vol. 37, no. 40. ISSN: 01200488-;2011;Español;Tobón, F., Gutiérrez, G., & Mejía, M. (2011). Evaluación del perfil neurofarmacológico del aceite de Ulumoides dermestoides (Coleoptera: Tenebrionidae). Revista Colombiana de Entomología, 37(40), 251–255. Retrieved from http://goo.gl/Qzy7WD;Scielo;Sí;Sí;
93;Artículo;Investigativa;Evaluación del perfil neurofarmacológico del aceite de ulumoides dermestoides (coleoptera: tenebrionidae);Gloria Patricia Gutiérrez Zuluaga;Revista Colombiana de Entomología, vol. 37, no. 40. ISSN: 01200488-;2011;Español;Tobón, F., Gutiérrez, G., & Mejía, M. (2011). Evaluación del perfil neurofarmacológico del aceite de Ulumoides dermestoides (Coleoptera: Tenebrionidae). Revista Colombiana de Entomología, 37(40), 251–255. Retrieved from http://goo.gl/Qzy7WD;Scielo;Sí;Sí;
94;Artículo;Investigativa;Evaluación del perfil neurofarmacológico del aceite de ulumoides dermestoides (coleoptera: tenebrionidae);Marta Liliana Mejía García;Revista Colombiana de Entomología, vol. 37, no. 40. ISSN: 01200488-;2011;Español;Tobón, F., Gutiérrez, G., & Mejía, M. (2011). Evaluación del perfil neurofarmacológico del aceite de Ulumoides dermestoides (Coleoptera: Tenebrionidae). Revista Colombiana de Entomología, 37(40), 251–255. Retrieved from http://goo.gl/Qzy7WD;Scielo;Sí;Sí;
95;Artículo;Investigativa;Evolución del concepto de signo dentro del lenguaje no verbal del buceo;David Alberto Londoño Vásquez;Katharsis, vol. 7 ISSN: 01247816-;2009;Español;Londoño, D. (2009). Evolución del concepto de signo dentro del lenguaje no verbal del buceo recreativo. Katharsis, 7, 119–170.;;Sí;Sí;
96;Artículo;Investigativa;Exploring academic writing and voice in ESL writing;Doris Margarita Correa Ríos;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 21. ISSN: 01233432-;2009;Inglés;"Correa, D. (2009). Exploring Academic Writing and Voice in ESL Writing. Íkala, Revista de Lenguaje Y Cultura, 14(21), 103–132. Retrieved from
http://goo.gl/WsyugQ";;Sí;Sí;
97;Artículo;Investigativa;Exploring teachers' practices for assessing reading comprehension abilities in english as a foreign language;Jorge Hugo Muñoz Marín;PROFILE: Issues in Teachers' Professional Development, vol. 11. no. 2 ISSN: 16570790;2009;Inglés;Muñoz, J. (2009). Exploring Teachers’ Practices for Assessing Reading Comprehension Abilities in English as a Foreign Language. PROFILE Issues in Teachers’ Professional Development, 11(2), 71–84. Retrieved from http://goo.gl/Oa4FfF;;Sí;Sí;
98;Artículo;Investigativa;Extracción semiautomática de locuciones especializadas de economía en español;Pedro Patiño García;Lenguaje, vol. 38, no. 1. ISSN: 01203479-;2010;Español;"Patiño, P. (2010). Extracción semiautomática de locuciones especializadas de Economía en español. Lenguaje, 38(1), 235–255. Retrieved from
http://goo.gl/nxrnro";;Sí;Sí;
99;Artículo;Investigativa;Superposiciones gastronómicas e identificaciones alimentarias;Alberto Castrillón Aldana;Perspectivas en nutrición humana, vol. 9 no. 1 ISSN: 01244108-;2007;Español;Castrillón, A. (2007). Superposiciones gastronómicas e identificaciones alimentarias. Perspectivas En Nutrición Humana, 9(1), 91–94. Retrieved from http://goo.gl/UqcYRi;;Sí;Sí;
100;Artículo;Investigativa;Teacher autonomy: a critical review of the research and concept beyond applied linguistics;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 12, no. 18. ISSN: 01233432-;2007;Inglés;"Usma, J. (2007). Teacher autonomy: A critical review of the researcher and concept
beyond applied linguistics. Íkala, Revista De Lenguaje Y Cultura, 12(18), 245–275. Retrieved from http://goo.gl/VhPzpp";;Sí;Sí;
101;Artículo;Investigativa;Teaching English in primary school through a spiral thematic curriculum;Isabel Cristina Cadavid Múnera;Íkala: Revista de Lenguaje y Cultura, vol. 8, no. 14. ISSN: 01233432-;2003;Inglés;Cadavid, C. (2003). Teaching English in primary school through a spiral thematic curriculum. Íkala, Revista de Lenguaje Y Cultura, 8(14), 81–97. Retrieved from http://goo.gl/Z14PIB;Redalyc;Sí;Sí;
102;Artículo;Investigativa;From a bureaucratic to a critical-sociocultural model of policymaking in Colombia;Doris Margarita Correa Ríos; HOW: A Colombian Journal for Teachers of English, vol. 20, no. 1. ISSN:  01205927-;2013;Inglés;Correa, D., & Usma, J. (2013). From a Bureaucratic to a Critical-Sociocultural Model of Policymaking in Colombia. HOW, A Colombian Journal for Teachers of English, 20(1), 226–242.;;Sí;Sí;
103;Artículo;Investigativa;From a bureaucratic to a critical-sociocultural model of policymaking in Colombia;Jaime Alonso Usma Wilches; HOW: A Colombian Journal for Teachers of English, vol. 20, no. 1. ISSN:  01205927-;2013;Inglés;Correa, D., & Usma, J. (2013). From a Bureaucratic to a Critical-Sociocultural Model of Policymaking in Colombia. HOW, A Colombian Journal for Teachers of English, 20(1), 226–242.;;Sí;Sí;
104;Capítulo de libro;Investigativa;FTA corpus: a parallel corpus of english and spanish free trade agreements for the study of specialized collocations;Pedro Patiño García;The many facets of Corpus Linguistics in Bergen, University of Bergen. ISBN: 9788299858731;2013;Inglés;Patiño, P. (2013). FTA Corpus: a parallel corpus of English and Spanish Free Trade Agreements for the study of specialized collocations. In L. Hareide, C. Johansson, & M. Oakes (Eds.), Bergen Language and Linguistics Studies. The many facets of Corpus Linguistics in Bergen. (pp. 81–92). University of Bergen. Retrieved from https://goo.gl/2r9Tnc;;No se sube;No;
105;Artículo;Investigativa;Función pragmática de las unidades fraseológicas en Rosario Tijeras;Germán Darío Mira Álvarez;Revista Virtual Universidad Católica Del Norte, vol. 33. ISSN: 245821-;2011;Español;Mira, G. (2011). Función pragmática las unidades fraseológicas en Rosario Tijeras. Revista Virtual Universidad Católica Del Norte, 33, 1–16. Retrieved from http://goo.gl/wCuvUO;;Sí;Sí;
106;Artículo;Investigativa;The impact of the Colombian Framework for English (COFE) Project: an insiders' perspective;Clara Inés Rubiano;Íkala: Revista de Lenguaje y Cultura, vol. 5, no. 9-10. ISSN: 01233432-;2000;Inglés;Rubiano, C., Frodden, C., & Cardona, G. (2000). The impact of the Colombian Framework for English (COFE) Project: an insiders’ perspective. Íkala, Revista de Lenguaje Y Cultura, 5(9-10), 37–56. Retrieved from http://goo.gl/pWHKZ0;;Sí;Sí;
107;Artículo;Investigativa;The impact of the Colombian Framework for English (COFE) Project: an insiders' perspective;María Cristina Frodden Armstrong;Íkala: Revista de Lenguaje y Cultura, vol. 5, no. 9-10. ISSN: 01233432-;2000;Inglés;Rubiano, C., Frodden, C., & Cardona, G. (2000). The impact of the Colombian Framework for English (COFE) Project: an insiders’ perspective. Íkala, Revista de Lenguaje Y Cultura, 5(9-10), 37–56. Retrieved from http://goo.gl/pWHKZ0;;Sí;Sí;
108;Artículo;Investigativa;The impact of the Colombian Framework for English (COFE) Project: an insiders' perspective;Gloria Cardona;Íkala: Revista de Lenguaje y Cultura, vol. 5, no. 9-10. ISSN: 01233432-;2000;Inglés;Rubiano, C., Frodden, C., & Cardona, G. (2000). The impact of the Colombian Framework for English (COFE) Project: an insiders’ perspective. Íkala, Revista de Lenguaje Y Cultura, 5(9-10), 37–56. Retrieved from http://goo.gl/pWHKZ0;;Sí;Sí;
109;Artículo;Investigativa;The professional development of a facilitator through a study group;Ana Maria Sierra Piedrahita;PROFILE: Issues in Teachers' Professional Development, vol. 8. ISSN: 16570790;2007;Inglés;Sierra, A. (2007). The Professional Development of a Facilitator through a Study Group. PROFILE Issues in Teachers’ Professional Development, 8, 91–102. Retrieved from http://goo.gl/GO9fIM;Scielo, Dialnet, Redalyc;Sí;Sí;
110;Artículo;Investigativa;The Professional Development of Foreign Language Teacher Educators : Another Challenge for Professional Communities;Adriana González Moncada;Íkala: Revista de Lenguaje y Cultura, vol. 10, no. 16. ISSN: 01233432-;2005;Inglés;González, A., & Sierra, N. (2005). The Professional Development of Foreign Language Teacher Educators : Another Challenge for Professional Communities. Íkala, Revista de Lenguaje Y Cultura, 10(16), 11–39. Retrieved from http://goo.gl/lweoso;;Sí;Sí;
111;Artículo;Investigativa;The Professional Development of Foreign Language Teacher Educators : Another Challenge for Professional Communities;Nelly Sierra Ospina;Íkala: Revista de Lenguaje y Cultura, vol. 10, no. 16. ISSN: 01233432-;2005;Inglés;González, A., & Sierra, N. (2005). The Professional Development of Foreign Language Teacher Educators : Another Challenge for Professional Communities. Íkala, Revista de Lenguaje Y Cultura, 10(16), 11–39. Retrieved from http://goo.gl/lweoso;;Sí;Sí;
112;Artículo;Investigativa;Gender and translation spanish translation of Virginia Woolf's Orlando, by Jorge Luis Borges;Jhonny Alexander Calle Orozco;Mutantis Mutandis : Revista latinoamericana de Traducción, vol. 6, no. 2. ISSN: 2011799X;2013;Inglés;Calle, J. (2013). Gender and Translation: Spanish Translation of Virginia Woolf’s Orlando, by Jorge Luis Borges. Mutatis Mutandis: Revista Latinoamericana de Traducción, 6(2), 444–454. Retrieved from http://goo.gl/BheFLn;;Sí;Sí;
113;Artículo;Investigativa;Tomorrow’s EFL teacher educators;Adriana González Moncada;Colombian Applied Linguistics Journal, vol. 5. ISSN: 01234641-;2003;Inglés;González, A., & Quinchía, D. (2003). Tomorrow’s EFL teacher educators. Colombian Applied Linguistics Journal, 5, 86–104.;;Sí;Sí;
114;Artículo;Investigativa;Tomorrow’s EFL teacher educators;Diana Isabel Quinchía Ortiz;Colombian Applied Linguistics Journal, vol. 5. ISSN: 01234641-;2003;Inglés;González, A., & Quinchía, D. (2003). Tomorrow’s EFL teacher educators. Colombian Applied Linguistics Journal, 5, 86–104.;;Sí;Sí;
115;Artículo;Investigativa;Traduciendo les traducteurs dans l'histoire / translators through history;Martha Lucía Pulido Correa; Tradução & Comunicação Revista Brasileira De Tradutores, vol. 16. ISSN: 01012789-;2007;Francés;Pulido, M., & García, S. (2007). Traduciendo les Traducteurs dans l’histoire /Translators through History. Tradução & Comunicação Revista Brasileira De Tradutores, 16, 84–90. Retrieved from http://goo.gl/TTlIXV;;Sí;Sí;
116;Artículo;Investigativa;Traduciendo les traducteurs dans l'histoire / translators through history;Sebastián García Barrera; Tradução & Comunicação Revista Brasileira De Tradutores, vol. 16. ISSN: 01012789-;2007;Francés;Pulido, M., & García, S. (2007). Traduciendo les Traducteurs dans l’histoire /Translators through History. Tradução & Comunicação Revista Brasileira De Tradutores, 16, 84–90. Retrieved from http://goo.gl/TTlIXV;;Sí;Sí;
117;Artículo;Investigativa;Generación de nuevos significados mediante la metonimia, en el parlache;Juan Manuel Pérez Sánchez;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 21. ISSN: 01233432-;2009;Español;Pérez, J. (2009). Generación de nuevos significados, mediante la metonimia, en el parlache. Íkala, revista de lenguaje y cultura, 14(21), 13–35. Retrieved from http://goo.gl/h9P2VD;Scielo;Sí;Sí;
118;Artículo;Investigativa;Translating medical texts into a foreign language: some methodological considerations;María Cecilia Plested Álvarez;Hermes : Journal of Linguistics, vol. 25. ISSN: 09041699-;2000;Inglés;Plested, C., Quiroz, G., Muñoz, C., & Giraldo, J. (2000). Translating medical texts into a foreign language: some methodological considerations. Hermes, Journal of Linguistics, 25, 49–61. Retrieved from http://goo.gl/Zvj1Ai;;Sí;´Sí;
119;Artículo;Investigativa;Translating medical texts into a foreign language: some methodological considerations;Gabriel Ángel Quiroz Herrera;Hermes : Journal of Linguistics, vol. 25. ISSN: 09041699-;2000;Inglés;Plested, C., Quiroz, G., Muñoz, C., & Giraldo, J. (2000). Translating medical texts into a foreign language: some methodological considerations. Hermes, Journal of Linguistics, 25, 49–61. Retrieved from http://goo.gl/Zvj1Ai;;Sí;´Sí;
120;Artículo;Investigativa;Translating medical texts into a foreign language: some methodological considerations;Carlos Arturo Muñoz Torres;Hermes : Journal of Linguistics, vol. 25. ISSN: 09041699-;2000;Inglés;Plested, C., Quiroz, G., Muñoz, C., & Giraldo, J. (2000). Translating medical texts into a foreign language: some methodological considerations. Hermes, Journal of Linguistics, 25, 49–61. Retrieved from http://goo.gl/Zvj1Ai;;Sí;´Sí;
121;Artículo;Investigativa;Translating medical texts into a foreign language: some methodological considerations;John Jairo Giraldo Ortiz;Hermes : Journal of Linguistics, vol. 25. ISSN: 09041699-;2000;Inglés;Plested, C., Quiroz, G., Muñoz, C., & Giraldo, J. (2000). Translating medical texts into a foreign language: some methodological considerations. Hermes, Journal of Linguistics, 25, 49–61. Retrieved from http://goo.gl/Zvj1Ai;;Sí;´Sí;
122;Artículo;Investigativa;Una investigación en historia de la traducción : cuatro traductores colombianos del siglo XIX;Paula Andrea Montoya Arango;Íkala: Revista de Lenguaje y Cultura, vol. 11, no. 17. ISSN: 01233432-;2006;Español;Montoya, P., Ramírez, J., & Ángel, C. (2006). Una investigación en historia de la traducción: cuatro traductores colombianos del siglo XIX. Íkala, Revista de Lenguaje y Cultura, 11(17), 13–30. Retrieved from http://goo.gl/U3Ov9X;Redalyc;Sí;Sí;
123;Artículo;Investigativa;Una investigación en historia de la traducción : cuatro traductores colombianos del siglo XIX;Juan Guillermo Ramírez Giraldo;Íkala: Revista de Lenguaje y Cultura, vol. 11, no. 17. ISSN: 01233432-;2006;Español;Montoya, P., Ramírez, J., & Ángel, C. (2006). Una investigación en historia de la traducción: cuatro traductores colombianos del siglo XIX. Íkala, Revista de Lenguaje y Cultura, 11(17), 13–30. Retrieved from http://goo.gl/U3Ov9X;Redalyc;Sí;Sí;
124;Artículo;Investigativa;Una investigación en historia de la traducción : cuatro traductores colombianos del siglo XIX;Claudia Ángel;Íkala: Revista de Lenguaje y Cultura, vol. 11, no. 17. ISSN: 01233432-;2006;Español;Montoya, P., Ramírez, J., & Ángel, C. (2006). Una investigación en historia de la traducción: cuatro traductores colombianos del siglo XIX. Íkala, Revista de Lenguaje y Cultura, 11(17), 13–30. Retrieved from http://goo.gl/U3Ov9X;Redalyc;Sí;Sí;
125;Artículo;Investigativa;Globalization and Language and Education Reform in Colombia: A Critical Outlook.;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 14, no. 22. ISSN: 01233432-;2009;Inglés;Usma, J. (2009). Globalization and Language and Education Reform in Colombia: A Critical Outlook. Íkala, Revista de Lenguaje Y Cultura, 14(22), 19–42. Retrieved from http://goo.gl/sT6eGa;;Sí;Sí;
126;Artículo;Investigativa;University-schools collaboration through the teaching program;María Cristina Frodden Armstrong;Íkala: Revista de Lenguaje y Cultura, vol. 3, no. 6. ISSN: 01233432-;1998;Inglés;Frodden, C., & López, A. (1998). University-schools collaboration through the teaching program. Íkala, Revista de Lenguaje Y Cultura, 3(6), 47–68. Retrieved from http://goo.gl/ulxZ7X;;Sí;Sí;
127;Artículo;Investigativa;University-schools collaboration through the teaching program;Ángela López;Íkala: Revista de Lenguaje y Cultura, vol. 3, no. 6. ISSN: 01233432-;1998;Inglés;Frodden, C., & López, A. (1998). University-schools collaboration through the teaching program. Íkala, Revista de Lenguaje Y Cultura, 3(6), 47–68. Retrieved from http://goo.gl/ulxZ7X;;Sí;Sí;
128;Artículo;Investigativa;Useful ideas when taking songs to a class;Sergio Alonso Lopera Medina;Íkala: Revista de Lenguaje y Cultura, vol. 8, no. 14. ISSN: 01233432-;2003;Inglés;Lopera, S. (2003). Useful ideas when taking songs to a class. Íkala, Revista de Lenguaje Y Cultura, 8(14), 135–149. Retrieved from http://goo.gl/cwBSsj;;Sí;Sí;
129;Artículo;Investigativa;Hacia un perfil profesional del traductor en Colombia;Liliana Patricia Franco Uribe;Revista EAN, vol 70. ISSN: 15371964;2011;Español;Franco, L., & Quiroz, G. (2011). Hacia un perfil profesional del traductor en Colombia. Revista EAN, 70, 42–57. Retrieved from http://goo.gl/P0xp5F;Redalyc;Sí;Sí;
130;Artículo;Investigativa;Hacia un perfil profesional del traductor en Colombia;Gabriel Ángel Quiroz Herrera;Revista EAN, vol 70. ISSN: 15371964;2011;Español;Franco, L., & Quiroz, G. (2011). Hacia un perfil profesional del traductor en Colombia. Revista EAN, 70, 42–57. Retrieved from http://goo.gl/P0xp5F;Redalyc;Sí;Sí;
131;Artículo;Investigativa;Hacia una revisión del concepto de siglación;John Jairo Giraldo Ortiz;Revista de Medicina, Lenguaje Y Traducción, vol.11, no. 31. ISSN: 15371964;2010;Inglés;Giraldo, J. (2010). Hacia una revisión del concepto de siglación. Panace@: Revista de Medicina, Lenguaje Y Traducción, 11(31), 70–76.;;Sí;Sí;
